label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,16384,8192,bfloat16,cuda,mean,False,False,False,12.018688201904297,956597248,0.0016888157427047059,0.0016872612842583324,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,16384,8192,bfloat16,cuda,mean,False,False,False,125.06623840332031,2701513216,0.0016612598921925167,0.001659428854111627,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,16384,8192,bfloat16,cuda,mean,False,False,False,125.56185913085938,2365952512,0.001661259892637036,0.0020312593343697403,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,16384,8192,bfloat16,cuda,mean,False,False,False,127.75936126708984,2265281024,0.00166125980031033,0.0026023146367380266,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,16384,8192,bfloat16,cuda,mean,False,False,False,69.53778839111328,1963323904,0.0016615342657267207,0.001659428854111627,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,16384,8192,bfloat16,cuda,mean,False,False,False,70.81983947753906,1661313536,0.0016615342657267207,0.0020312593343697403,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,16384,8192,bfloat16,cuda,mean,False,False,False,73.0040283203125,1510308352,0.0016615340999054044,0.0026023146367380266,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,16384,8192,bfloat16,cuda,mean,False,False,False,15.994879722595215,1426452992,0.0016615342657267207,0.001908102914183663,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,16384,8192,bfloat16,cuda,mean,False,False,False,16.699392318725586,1124442624,0.0016615342657267207,0.002238774988916883,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,16384,8192,bfloat16,cuda,mean,False,False,False,16.953344345092773,973437440,0.0016615340999054044,0.002764372698675042,nan,,
auto_fp32,auto,auto,float32,4096,16384,8192,bfloat16,cuda,mean,False,False,False,18.697216033935547,897934848,0.0023493942537987046,0.00348939135496844,nan,,
liger,,,,4096,16384,8192,bfloat16,cuda,mean,False,False,False,14.266271591186523,1694814208,0.001673113665566411,0.001671682905177319,nan,,
