label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,4096,16384,float16,cuda,mean,False,False,False,6.577151775360107,721716224,0.009388658787407462,0.00689645300509064,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,16384,float16,cuda,mean,False,False,False,65.98655700683594,1040544768,0.004509222216678872,0.000421589592858979,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,16384,float16,cuda,mean,False,False,False,68.55884552001953,998597632,0.004509222216678872,0.0005793241592618592,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,16384,float16,cuda,mean,False,False,False,75.13292694091797,977624064,0.004509222216678872,0.0008070299111028633,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,16384,float16,cuda,mean,False,False,False,10.41100788116455,679834112,0.011389740732488043,0.006922932813177774,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,16384,float16,cuda,mean,False,False,False,12.372991561889648,650469888,0.012878553086785474,0.006934376906294582,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,16384,float16,cuda,mean,False,False,False,18.109439849853516,635787776,0.011389740732488043,0.0069571162753820194,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,16384,float16,cuda,mean,False,False,False,9.41055965423584,411398656,0.011389740732488043,0.006924142992908925,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,16384,float16,cuda,mean,False,False,False,10.861568450927734,382034432,0.012878553086785474,0.006935627033615693,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,16384,float16,cuda,mean,False,False,False,12.2675199508667,367352320,0.011389740732488043,0.006958321817471992,nan,,
auto_fp32,auto,auto,float32,4096,4096,16384,float16,cuda,mean,False,False,False,10.83187198638916,382034432,0.012878553086785474,0.006935624522506327,nan,,
liger,,,,4096,4096,16384,float16,cuda,mean,False,False,False,10.575200080871582,788844544,0.010406132445935636,0.0069088840368947396,nan,,
