label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,8192,4096,32000,float16,cuda,none,False,False,False,27.474943161010742,2443527168,0.0004458774225761684,0.00025840612298915736,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,8192,4096,32000,float16,cuda,none,False,False,False,267.4155578613281,2006386688,0.0002076669942095723,0.0004402368245944926,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,8192,4096,32000,float16,cuda,none,False,False,False,275.1774597167969,1932457984,0.00020766703004591265,0.0006042739908765378,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,8192,4096,32000,float16,cuda,none,False,False,False,304.1546325683594,1895493632,0.0002076669942095723,0.0008342671469500463,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,8192,4096,32000,float16,cuda,none,False,False,False,51.27167892456055,1290733056,0.0003597753322939273,0.00044029124664247466,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,8192,4096,32000,float16,cuda,none,False,False,False,58.0945930480957,1245378048,0.00046445959985866287,0.0006043108033602332,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,8192,4096,32000,float16,cuda,none,False,False,False,78.2059555053711,1222700544,0.00035976718476447297,0.000834302512141229,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,8192,4096,32000,float16,cuda,none,False,False,False,44.638206481933594,766445056,0.0003597753322939273,0.0004485429457022932,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,8192,4096,32000,float16,cuda,none,False,False,False,46.0052490234375,721090048,0.00046445959985866287,0.0006103256805219257,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,8192,4096,32000,float16,cuda,none,False,False,False,54.754302978515625,698412544,0.00035976718476447297,0.0008385500952697931,nan,,
auto_fp32,auto,auto,float32,8192,4096,32000,float16,cuda,none,False,False,False,46.11276626586914,721090048,0.00046445959985866287,0.0006103241677132264,nan,,
liger,,,,8192,4096,32000,float16,cuda,none,False,False,False,40.09267044067383,1527619584,0.00029752289088318167,0.0004849425882786856,nan,,
