label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,16384,4096,32000,bfloat16,cuda,mean,False,False,False,52.814849853515625,4607837184,0.0023627351259632914,0.0016671470475952447,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,16384,4096,32000,bfloat16,cuda,mean,False,False,False,490.0341796875,2422833664,0.0016610565691882056,0.0031484867907311093,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,16384,4096,32000,bfloat16,cuda,mean,False,False,False,506.95782470703125,2274976256,0.0016610565691882056,0.003861787510302249,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,16384,4096,32000,bfloat16,cuda,mean,False,False,False,524.2767333984375,2201047552,0.0016610565691882056,0.004490413005621317,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,16384,4096,32000,bfloat16,cuda,mean,False,False,False,281.9522705078125,1894351360,0.002876633526924405,0.0031484867892210664,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,16384,4096,32000,bfloat16,cuda,mean,False,False,False,288.0798645019531,1613324800,0.002876633526924405,0.003861787510302249,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,16384,4096,32000,bfloat16,cuda,mean,False,False,False,304.36865234375,1474646528,0.002876633526924405,0.004490413005621317,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,16384,4096,32000,bfloat16,cuda,mean,False,False,False,66.50265502929688,1370063360,0.002876633526924405,0.0032795455942295757,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,16384,4096,32000,bfloat16,cuda,mean,False,False,False,69.0145263671875,1089036800,0.002876633526924405,0.003958966773598749,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,16384,4096,32000,bfloat16,cuda,mean,False,False,False,75.14828491210938,950358528,0.002876633526924405,0.004558766897716741,nan,,
auto_fp32,auto,auto,float32,16384,4096,32000,bfloat16,cuda,mean,False,False,False,69.06777954101562,1089036800,0.002876633526924405,0.003958926345280051,nan,,
liger,,,,16384,4096,32000,bfloat16,cuda,mean,False,False,False,64.92438507080078,1728528384,0.0023573051917303058,0.0034810731813566817,nan,,
