label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,2048,32000,bfloat16,cuda,none,False,False,False,7.779327869415283,1214555136,0.0023425139527285185,0.0015996668736856818,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,2048,32000,bfloat16,cuda,none,False,False,False,77.8045425415039,907640320,0.0016550064175780952,0.0026155784582571296,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,2048,32000,bfloat16,cuda,none,False,False,False,88.14694213867188,890206720,0.0016550064170698577,0.002774634381465969,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,2048,32000,bfloat16,cuda,none,False,False,False,117.93510437011719,881490432,0.00165500641669003,0.002885375618863332,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,2048,32000,bfloat16,cuda,none,False,False,False,50.526206970214844,644709888,0.0041322698271679175,0.0026155784582571296,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,2048,32000,bfloat16,cuda,none,False,False,False,62.297088623046875,610892288,0.0016552188175698124,0.002774634381465969,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,2048,32000,bfloat16,cuda,none,False,False,False,91.75552368164062,593984000,0.0016551918660190027,0.002885375618863332,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,2048,32000,bfloat16,cuda,none,False,False,False,19.346431732177734,382565888,0.0041322698271679175,0.002635378741848918,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,2048,32000,bfloat16,cuda,none,False,False,False,27.35513687133789,348748288,0.0016552188175698124,0.002788233127242181,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,2048,32000,bfloat16,cuda,none,False,False,False,47.02617645263672,331840000,0.0016551918660190027,0.0028943964195106957,nan,,
auto_fp32,auto,auto,float32,4096,2048,32000,bfloat16,cuda,none,False,False,False,27.287551879882812,348748288,0.0016552188175698124,0.0027882140509985992,nan,,
liger,,,,4096,2048,32000,bfloat16,cuda,none,False,False,False,21.707775115966797,725536768,0.003108730503341434,0.0027301845702791512,nan,,
