label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,4096,65536,float16,cuda,mean,False,False,False,26.382335662841797,2734982144,0.01393329579951155,0.006444355485121973,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,65536,float16,cuda,mean,False,False,False,295.06353759765625,3443874816,0.004508586911612154,0.001241862681587855,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,65536,float16,cuda,mean,False,False,False,314.9086608886719,3408222208,0.004508586910534572,0.0017162026260836385,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,65536,float16,cuda,mean,False,False,False,384.4843444824219,3390396416,0.004508586912086559,0.0023668676874409053,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,65536,float16,cuda,mean,False,False,False,64.10649871826172,2271566336,0.016964685203289063,0.006542340465955826,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,65536,float16,cuda,mean,False,False,False,110.60940551757812,2251642880,0.01738906908697106,0.006565909843168336,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,65536,float16,cuda,mean,False,False,False,209.33016967773438,2241681408,0.016964685203289063,0.006581713582866813,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,65536,float16,cuda,mean,False,False,False,40.342529296875,1197824512,0.016964685203289063,0.006542977244556843,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,65536,float16,cuda,mean,False,False,False,60.128257751464844,1177901056,0.01738906908697106,0.006566334731748499,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,65536,float16,cuda,mean,False,False,False,103.06969451904297,1167939584,0.016964685203289063,0.0065819611773331645,nan,,
auto_fp32,auto,auto,float32,4096,4096,65536,float16,cuda,mean,False,False,False,60.11801528930664,1177901056,0.01738906908697106,0.006566334580796188,nan,,
liger,,,,4096,4096,65536,float16,cuda,mean,False,False,False,79.12297821044922,2802110464,0.016051413533720405,0.006521763235164803,nan,,
