label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,8192,4096,32000,float16,cuda,mean,False,False,False,25.866239547729492,2443510784,0.01981775859488312,0.01007322862455735,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,8192,4096,32000,float16,cuda,mean,False,False,False,254.79270935058594,2006369280,0.00902215342570055,0.0008713187775448103,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,8192,4096,32000,float16,cuda,mean,False,False,False,262.8720703125,1932440576,0.009022153426498076,0.0012255864386136034,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,8192,4096,32000,float16,cuda,mean,False,False,False,290.3265380859375,1895476224,0.00902215342570055,0.0017248535088127863,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,8192,4096,32000,float16,cuda,mean,False,False,False,38.0948486328125,1290715648,0.020195578749655878,0.010101520068608427,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,8192,4096,32000,float16,cuda,mean,False,False,False,45.3201904296875,1245360640,0.020245801171849882,0.010133748528405675,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,8192,4096,32000,float16,cuda,mean,False,False,False,64.63180541992188,1222683136,0.020195551204971015,0.010174707614657323,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,8192,4096,32000,float16,cuda,mean,False,False,False,31.634431838989258,766427648,0.020195578749655878,0.010103198104581265,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,8192,4096,32000,float16,cuda,mean,False,False,False,33.12947082519531,721072640,0.020245801171849882,0.01013531433831397,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,8192,4096,32000,float16,cuda,mean,False,False,False,41.053184509277344,698395136,0.020195551204971015,0.010175973917484192,nan,,
auto_fp32,auto,auto,float32,8192,4096,32000,float16,cuda,mean,False,False,False,33.058815002441406,721072640,0.020245801171849882,0.010135316294113806,nan,,
liger,,,,8192,4096,32000,float16,cuda,mean,False,False,False,38.510433197021484,1527619584,0.01909514899231078,0.010102283991176098,nan,,
