label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,4096,8192,bfloat16,cuda,none,False,False,False,3.7058560848236084,386180096,0.0016917171960421373,0.0016888032991836824,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,8192,bfloat16,cuda,none,False,False,False,33.84627151489258,654685696,0.0016620557304870313,0.002031785385974074,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,8192,bfloat16,cuda,none,False,False,False,35.46828842163086,604345856,0.0016620557304870313,0.002607612802411774,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,8192,bfloat16,cuda,none,False,False,False,37.31865692138672,579175936,0.0016620557304870313,0.0033885002210859425,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,8192,bfloat16,cuda,none,False,False,False,20.120576858520508,520467968,0.002350004017066156,0.002031785385974074,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,8192,bfloat16,cuda,none,False,False,False,24.11520004272461,436573696,0.002350004017066156,0.002607612802411774,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,8192,bfloat16,cuda,none,False,False,False,23.143423080444336,394626560,0.0028778919182607865,0.0033885002210859425,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,8192,bfloat16,cuda,none,False,False,False,7.026688098907471,386250240,0.002350004017066156,0.0022396724403203603,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,8192,bfloat16,cuda,none,False,False,False,8.61081600189209,302355968,0.002350004017066156,0.0027696810879738187,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,8192,bfloat16,cuda,none,False,False,False,9.19654369354248,260408832,0.0028778919182607865,0.003509004468419736,nan,,
auto_fp32,auto,auto,float32,4096,4096,8192,bfloat16,cuda,none,False,False,False,8.60262393951416,302355968,0.002350004017066156,0.0027696066687858617,nan,,
liger,,,,4096,4096,8192,bfloat16,cuda,none,False,False,False,4.885503768920898,453300224,0.0020377756551743674,0.0023780285765823057,nan,,
