label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,4096,8192,float16,cuda,none,False,False,False,4.141056060791016,386180096,0.00023319083748738633,0.00023389686371104858,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,8192,float16,cuda,none,False,False,False,34.107391357421875,654686208,0.0002076412894254688,0.00025420723181745477,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,8192,float16,cuda,none,False,False,False,35.385345458984375,604346368,0.0002076412894254688,0.000328109775726871,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,8192,float16,cuda,none,False,False,False,37.150718688964844,579176448,0.0002076413717948961,0.00044011672638752917,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,8192,float16,cuda,none,False,False,False,7.081984043121338,436581888,0.00020813506671027164,0.00025460341896960657,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,8192,float16,cuda,none,False,False,False,8.400896072387695,394630656,0.00029400996157023817,0.00032840827655766536,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,8192,float16,cuda,none,False,False,False,11.025407791137695,373655040,0.000464840346216761,0.0004402719560905665,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,8192,float16,cuda,none,False,False,False,6.081535816192627,302364160,0.00020813506671027164,0.00028056599470173524,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,8192,float16,cuda,none,False,False,False,6.214655876159668,260412928,0.00029400996157023817,0.0003488453027515337,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,8192,float16,cuda,none,False,False,False,9.160703659057617,239437312,0.000464840346216761,0.00045536684234432804,nan,,
auto_fp32,auto,auto,float32,4096,4096,8192,float16,cuda,none,False,False,False,7.416831970214844,260412928,0.00029400996157023817,0.00034886352108362567,nan,,
liger,,,,4096,4096,8192,float16,cuda,none,False,False,False,4.8752641677856445,453300224,0.0002313890764134316,0.00031471073394229263,nan,,
