label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,1024,32000,float16,cuda,none,False,False,False,5.170176029205322,1139581952,0.0003638306363060506,0.00021269275804077463,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,1024,32000,float16,cuda,none,False,False,False,49.18988800048828,463567872,0.00020748639393826645,0.0008231802261964237,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,1024,32000,float16,cuda,none,False,False,False,63.662078857421875,454458368,0.00020748639371618305,0.0010992758855426356,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,1024,32000,float16,cuda,none,False,False,False,93.51168060302734,450329600,0.00020748639388736318,0.0013979128686246597,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,1024,32000,float16,cuda,none,False,False,False,22.747135162353516,306281472,0.00020774877285629462,0.0008231223868915057,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,1024,32000,float16,cuda,none,False,False,False,40.418304443359375,301693952,0.00020774670274685902,0.0010993372658768688,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,1024,32000,float16,cuda,none,False,False,False,77.06317138671875,299351040,0.00020774660782617687,0.0013979535496878553,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,1024,32000,float16,cuda,none,False,False,False,19.556352615356445,174160896,0.00020774877285629462,0.0008251649941612162,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,1024,32000,float16,cuda,none,False,False,False,35.89632034301758,169573376,0.00020774670274685902,0.0011009580904554406,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,1024,32000,float16,cuda,none,False,False,False,73.45458984375,167230464,0.00020774660782617687,0.0013993801128934437,nan,,
auto_fp32,auto,auto,float32,4096,1024,32000,float16,cuda,none,False,False,False,35.91987228393555,169573376,0.00020774670274685902,0.0011009462057772978,nan,,
liger,,,,4096,1024,32000,float16,cuda,none,False,False,False,23.91244888305664,370790400,0.00029652130184648623,0.0008493879495858155,nan,,
