label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,4096,8192,float16,cuda,mean,False,False,False,4.157440185546875,386171904,0.00774800830924776,0.006203666370882053,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,8192,float16,cuda,mean,False,False,False,34.76787185668945,654676992,0.004509898445407922,0.00028162614951876753,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,8192,float16,cuda,mean,False,False,False,33.74079895019531,604337152,0.004509898445407922,0.0003722883573013581,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,8192,float16,cuda,mean,False,False,False,35.119102478027344,579167232,0.0045098984490393665,0.000507172711605792,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,8192,float16,cuda,mean,False,False,False,5.996543884277344,436572672,0.008991426074075529,0.0062205298998105766,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,8192,float16,cuda,mean,False,False,False,6.26585578918457,394621440,0.010060530798991819,0.006225254561000507,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,8192,float16,cuda,mean,False,False,False,7.462912082672119,373645824,0.012712095257207082,0.006234572686726244,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,8192,float16,cuda,mean,False,False,False,5.467135906219482,302354944,0.008991426074075529,0.006222342115013469,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,8192,float16,cuda,mean,False,False,False,5.736447811126709,260403712,0.010060530798991819,0.0062270523967204484,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,8192,float16,cuda,mean,False,False,False,6.920191764831543,239428096,0.012712095257207082,0.0062365015214223005,nan,,
auto_fp32,auto,auto,float32,4096,4096,8192,float16,cuda,mean,False,False,False,5.289984226226807,260403712,0.010060530798991819,0.006227052957630582,nan,,
liger,,,,4096,4096,8192,float16,cuda,mean,False,False,False,5.099808216094971,453300224,0.007748348609640039,0.006208252035861327,nan,,
