label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,1024,32000,bfloat16,cuda,mean,False,False,False,4.45849609375,1139573760,0.0029243593256609948,0.0016334718544464683,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,1024,32000,bfloat16,cuda,mean,False,False,False,45.46355056762695,463558144,0.0016610952032064651,0.003095205921707734,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,1024,32000,bfloat16,cuda,mean,False,False,False,57.90208053588867,454645248,0.001661095203162345,0.0032421339834365027,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,1024,32000,bfloat16,cuda,mean,False,False,False,80.72704315185547,450221568,0.0016610952031902374,0.0033408635130780387,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,1024,32000,bfloat16,cuda,mean,False,False,False,31.60268783569336,330520064,0.0016612980983242238,0.003095205921707734,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,1024,32000,bfloat16,cuda,mean,False,False,False,45.294593811035156,314037760,0.0016613029465396077,0.0032421339834365027,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,1024,32000,bfloat16,cuda,mean,False,False,False,70.99903869628906,305518080,0.0016613262939182362,0.0033408635130780387,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,1024,32000,bfloat16,cuda,mean,False,False,False,15.424511909484863,198399488,0.0016612980983242238,0.0031117479021907568,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,1024,32000,bfloat16,cuda,mean,False,False,False,26.075136184692383,181917184,0.0016613029465396077,0.0032539665602139218,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,1024,32000,bfloat16,cuda,mean,False,False,False,48.77824020385742,173397504,0.0016613262939182362,0.0033487278926290836,nan,,
auto_fp32,auto,auto,float32,4096,1024,32000,bfloat16,cuda,mean,False,False,False,25.54470443725586,181917184,0.0016613029465396077,0.0032539897138354865,nan,,
liger,,,,4096,1024,32000,bfloat16,cuda,mean,False,False,False,22.639551162719727,370790400,0.002251506511145366,0.003184053527245357,nan,,
