label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,32768,32000,float16,cuda,mean,False,False,False,94.96473693847656,5272536064,0.014573960014674004,0.006763845793580402,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,32768,32000,float16,cuda,mean,False,False,False,961.8821411132812,15003406848,0.01275586675788441,0.0002793500623402988,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,32768,32000,float16,cuda,mean,False,False,False,958.3533935546875,14204376064,0.01275586677639067,0.0003693039907095377,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,32768,32000,float16,cuda,mean,False,False,False,970.6004638671875,13939078144,0.01275586675788441,0.0005031578260669653,nan,,
accurate_budget_fp32,accurate,budget,float32,4096,32768,32000,float16,cuda,mean,False,False,False,991.1121826171875,13942187520,0.012755866772589664,0.0005038257376543807,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,32768,32000,float16,cuda,mean,False,False,False,112.8796157836914,10010087936,0.016679247393585776,0.006791488830263662,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,32768,32000,float16,cuda,mean,False,False,False,117.3381118774414,9476346368,0.016679103460277338,0.0067957351551911046,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,32768,32000,float16,cuda,mean,False,False,False,133.5900115966797,9209475584,0.01667359801821503,0.006804368341450035,nan,,
balanced_budget_fp32,balanced,budget,float32,4096,32768,32000,float16,cuda,mean,False,False,False,129.0864715576172,9301213184,0.016679103460277338,0.0068000553638309725,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,32768,32000,float16,cuda,mean,False,False,False,106.63833618164062,5815783936,0.016679247393585776,0.006792505848203142,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,32768,32000,float16,cuda,mean,False,False,False,104.27289581298828,5416260096,0.016679103460277338,0.006796743885523142,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,32768,32000,float16,cuda,mean,False,False,False,107.18310546875,5082280448,0.01667359801821503,0.006805390614501668,nan,,
compact_budget_fp32,compact,budget,float32,4096,32768,32000,float16,cuda,mean,False,False,False,109.59769439697266,5197086720,0.016679103460277338,0.006801077205701947,nan,,
auto_fp32,auto,auto,float32,4096,32768,32000,float16,cuda,mean,False,False,False,109.81171417236328,5197086720,0.016679103460277338,0.006801078141127968,nan,,
liger,,,,4096,32768,32000,float16,cuda,mean,False,False,False,107.7449951171875,11301867520,0.014574640214998555,0.006764017907313268,nan,,
