label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,2048,32000,float16,cuda,mean,True,False,False,8.117247581481934,1476658176,0.9999608479376013,0.903404426833926,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,2048,32000,float16,cuda,mean,True,False,False,75.02642822265625,1202458624,0.13076535851692944,0.060514226265826296,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,2048,32000,float16,cuda,mean,True,False,False,82.70540618896484,1168640512,0.13076535851934576,0.08558681043893883,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,2048,32000,float16,cuda,mean,True,False,False,105.22726440429688,1151797760,0.13076535851870405,0.12102974977463574,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,2048,32000,float16,cuda,mean,True,False,False,19.27884864807129,857608192,0.5276779085256798,0.6261923102990642,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,2048,32000,float16,cuda,mean,True,False,False,32.096256256103516,848366080,0.578145506792946,0.6291096781340676,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,2048,32000,float16,cuda,mean,True,False,False,57.45561599731445,843745792,0.5440917474431998,0.6346904130751737,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,2048,32000,float16,cuda,mean,True,False,False,12.850175857543945,595464192,0.5276779085256798,0.6261923102990642,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,2048,32000,float16,cuda,mean,True,False,False,19.172351837158203,586222080,0.578145506792946,0.6291096781340676,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,2048,32000,float16,cuda,mean,True,False,False,32.859134674072266,581601792,0.5440917474431998,0.6346904130751737,nan,,
auto_fp32,auto,auto,float32,4096,2048,32000,float16,cuda,mean,True,False,False,14.28377628326416,595464192,0.5276779085256798,0.6261923102990642,nan,,
