label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,4096,32000,float16,cuda,mean,True,False,False,13.904895782470703,1623458816,1.0041545428547436,0.8849732998159423,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,32000,float16,cuda,mean,True,False,False,134.21670532226562,2125732864,0.24060315816115446,0.04732171399507307,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,32000,float16,cuda,mean,True,False,False,147.90757751464844,2055999488,0.24060315806977992,0.06693103010736597,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,32000,float16,cuda,mean,True,False,False,157.90284729003906,2021132800,0.24060315806751434,0.09465809639670245,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,32000,float16,cuda,mean,True,False,False,23.534591674804688,1436032512,0.7443497659306662,0.665226991160173,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,32000,float16,cuda,mean,True,False,False,32.870399475097656,1415450624,0.6696149714629956,0.6669101132192807,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,32000,float16,cuda,mean,True,False,False,57.029632568359375,1405159936,0.7443809174509428,0.6702576628496099,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,32000,float16,cuda,mean,True,False,False,17.173503875732422,911744512,0.7443497659306662,0.665226991160173,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,32000,float16,cuda,mean,True,False,False,21.022720336914062,891162624,0.6696149714629956,0.6669101132192807,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,32000,float16,cuda,mean,True,False,False,31.934463500976562,880871936,0.7443809174509428,0.6702576628496099,nan,,
auto_fp32,auto,auto,float32,4096,4096,32000,float16,cuda,mean,True,False,False,17.21036720275879,911744512,0.7443497659306662,0.665226991160173,nan,,
