label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,8192,32000,bfloat16,cuda,mean,True,False,False,26.15500831604004,1986266112,0.010858540611335024,0.014386740193532588,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,248.16537475585938,3990106624,0.0016573990302254091,0.002581468461148427,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,261.3022766113281,3841202688,0.0016573990302254091,0.00345337301551754,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,277.15277099609375,3767275008,0.0016573572752304976,0.004738581089500695,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,142.8285369873047,2872848896,0.002480535414885077,0.002581468461148427,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,150.6754608154297,2691176960,0.002480535414885077,0.00345337301551754,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,166.01600646972656,2600865280,0.0024804389648748794,0.004738581089500695,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,33.04140853881836,1824272896,0.002480535414885077,0.003011657189589405,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,35.44575881958008,1642600960,0.002480535414885077,0.0037854522818645945,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,42.4345588684082,1552289280,0.0024804389648748794,0.004985867972694907,nan,,
auto_fp32,auto,auto,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,32.83865737915039,1824272896,0.002480535414885077,0.003011657189589405,nan,,
