label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,gpu_name,cuda_version,driver_version,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,8192,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,26.711040496826172,2030314496,0.01081320599624106,0.014420844096103516,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,8192,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,264.7296142578125,4077147648,0.0016571076320586662,0.0025811303400282543,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,8192,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,278.65191650390625,3926146560,0.0016571076320586662,0.003452792675795016,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,8192,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,295.87353515625,3850646016,0.0016570663787984522,0.0047380867449487345,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,8192,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,44.99967956542969,1862555136,0.002475687245322533,0.0030115201767128247,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,8192,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,47.903743743896484,1677999616,0.002475687245322533,0.0037855391927040026,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,8192,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,55.70048141479492,1585721856,0.0024757073637349525,0.004985665398983194,nan,,
auto_fp32,auto,auto,float32,4096,8192,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,45.18707275390625,1862555136,0.002475687245322533,0.0030115201767128247,nan,,
