label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,gpu_name,cuda_version,driver_version,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,16384,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,51.590145111083984,3238274048,0.01249047250570355,0.014897646806472835,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,16384,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,515.0484619140625,7935919616,0.001656197949037189,0.0020215005435726633,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,16384,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,520.3865356445312,7600363008,0.0016561956699828561,0.002600888457087098,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,16384,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,536.2012329101562,7432584704,0.0016561956699828561,0.0034838407746639512,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,16384,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,78.05542755126953,3506734592,0.0026054176624785335,0.0025796230059144222,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,16384,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,81.10079956054688,3104069120,0.0026054176624785335,0.003054837040432455,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,16384,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,86.47270202636719,2902736384,0.0026054176624785335,0.0038348174633374733,nan,,
auto_fp32,auto,auto,float32,4096,16384,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,77.51065826416016,3506734592,0.0026054176624785335,0.0025796230059144222,nan,,
