label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,gpu_name,cuda_version,driver_version,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,32768,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,66.76172637939453,11022959616,0.007179333898871568,0.006792268738508518,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,32768,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,587.9592895507812,4060440064,0.0016624461450665264,0.004165599300472757,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,32768,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,599.3707275390625,3783603712,0.0016624461450665264,0.005770888931535052,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,32768,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,643.7078857421875,3645185536,0.0016624461450665264,0.008077780146441223,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,32768,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,146.34701538085938,3389351424,0.002234943695930833,0.00422332915171157,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,32768,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,152.24319458007812,3045406208,0.002234943695930833,0.005812614224236486,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,32768,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,162.01522827148438,2873433600,0.002234943695930833,0.008106970530933368,nan,,
auto_fp32,auto,auto,float32,32768,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,146.27020263671875,3389351424,0.002234943695930833,0.00422332915171157,nan,,
