label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,gpu_name,cuda_version,driver_version,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,16384,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,32.97382354736328,5587108864,0.007180406115469939,0.008573705263082845,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,16384,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,300.07501220703125,2441393664,0.0016623532948447201,0.004272118707219695,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,16384,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,322.58355712890625,2302975488,0.0016623532948447201,0.005925288184135132,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,16384,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,331.1954040527344,2233766400,0.0016623530970806923,0.008295894345821701,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,16384,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,75.88864135742188,1837413888,0.002235343079376566,0.00436800769222323,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,16384,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,80.7567367553711,1665441280,0.002235343079376566,0.0059946244087357246,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,16384,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,93.233154296875,1579454976,0.0028263905106188972,0.008345756180745968,nan,,
auto_fp32,auto,auto,float32,16384,2048,32768,bfloat16,cuda,NVIDIA A100-SXM4-80GB,13.1,580.126.09,none,True,False,False,75.79443359375,1837413888,0.002235343079376566,0.00436800769222323,nan,,
