label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,32768,32000,bfloat16,cuda,mean,False,False,False,96.90828704833984,5272536064,0.0023350355044901958,0.0015348639781990372,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,959.1807861328125,15003406848,0.0016559524275071894,0.001525892706051178,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,957.095947265625,14204375552,0.0016559524275071894,0.001735780396453664,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,970.3946533203125,13939077632,0.0016559524275071894,0.0019602466767528054,nan,,
accurate_budget_fp32,accurate,budget,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,989.3683471679688,13942187008,0.001655952427278296,0.0019629094469710696,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,538.8892211914062,10534384128,0.0028348396508601605,0.001525892706051178,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,537.9993896484375,9738494464,0.0028348396508601605,0.001735780396453664,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,549.0841674804688,9340549632,0.0028348396508601605,0.0019602466767528054,nan,,
balanced_budget_fp32,balanced,budget,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,558.0247192382812,9345214464,0.0028348396508601605,0.0019629094469710696,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,111.70508575439453,6340080128,0.0028348396508601605,0.0015952164316754957,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,112.00409698486328,5544190464,0.0028348396508601605,0.0017903258154515257,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,113.63533020019531,5146245632,0.0028348396508601605,0.0019995907189887447,nan,,
compact_budget_fp32,compact,budget,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,120.45823669433594,5150910464,0.0028348396508601605,0.0020018950129794964,nan,,
auto_fp32,auto,auto,float32,4096,32768,32000,bfloat16,cuda,mean,False,False,False,119.65132904052734,5150910464,0.0028348396508601605,0.0020018993430045403,nan,,
liger,,,,4096,32768,32000,bfloat16,cuda,mean,False,False,False,109.42675018310547,11301867520,0.002329962798364982,0.001527181943159404,nan,,
