label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,4096,32000,bfloat16,cuda,mean,True,False,False,13.899776458740234,1623458816,0.008987089820139937,0.013569963908825694,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,134.2494659423828,2125732352,0.001660351743441524,0.003401251985712595,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,148.1861114501953,2055998976,0.001660351743441524,0.004663110111226082,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,158.73126220703125,2021132288,0.001660351440168604,0.006488303552636046,nan,,
accurate_budget_fp32,accurate,budget,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,156.86553955078125,2049461760,0.001660351743441524,0.004976736194208483,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,78.75276947021484,1567103488,0.0023473473845085006,0.003401251985712595,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,87.31238555908203,1480986112,0.0023473473845085006,0.004663110111226082,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,106.21440124511719,1437927424,0.00294722923486556,0.006488303552636046,nan,,
balanced_budget_fp32,balanced,budget,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,90.20006561279297,1472912896,0.0023724524343771178,0.004976736194208483,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,20.722688674926758,1042815488,0.0023473473845085006,0.0037015458613065357,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,24.91904067993164,956698112,0.0023473473845085006,0.004886597528104506,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,35.5860481262207,913639424,0.00294722923486556,0.006651044161694314,nan,,
compact_budget_fp32,compact,budget,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,26.769407272338867,948624896,0.0023724524343771178,0.005187050298744249,nan,,
auto_fp32,auto,auto,float32,4096,4096,32000,bfloat16,cuda,mean,True,False,False,20.619264602661133,1042815488,0.0023473473845085006,0.0037015458613065357,nan,,
