label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,32768,32000,bfloat16,cuda,mean,True,False,False,98.3009262084961,5534647296,0.013934107175444728,0.015332021214820798,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,958.350341796875,15521333760,0.0016625040876213294,0.001660626902381756,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,956.2357788085938,14728585728,0.0016625040876213294,0.0020265312188997345,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,969.4299926757812,14332211712,0.0016625040876213294,0.002610752708441728,nan,,
accurate_budget_fp32,accurate,budget,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,988.4201049804688,14336857088,0.0016625020228383971,0.0026201646153625278,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,538.1878051757812,11052302848,0.0027191157932958962,0.001660626902381756,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,536.1889038085938,10128482816,0.0027191157932958962,0.0020265312188997345,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,549.1466064453125,9666572800,0.0027191157932958962,0.002610752708441728,nan,,
balanced_budget_fp32,balanced,budget,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,558.286865234375,9671987200,0.0027191157932958962,0.0026201646153625278,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,109.46662139892578,6857998848,0.0027191157932958962,0.0023267556806891927,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,111.58732604980469,5934178816,0.0027191157932958962,0.002600583080900519,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,113.05574035644531,5472268800,0.0027191157932958962,0.0030777222113308007,nan,,
compact_budget_fp32,compact,budget,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,119.6943359375,5477683200,0.0027191157932958962,0.003085766613246594,nan,,
auto_fp32,auto,auto,float32,4096,32768,32000,bfloat16,cuda,mean,True,False,False,119.4967041015625,5477683200,0.0027191157932958962,0.003085766613246594,nan,,
