label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,4096,16384,bfloat16,cuda,mean,False,False,False,7.385087966918945,721716224,0.0016755293147630102,0.0016708415541279965,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,66.10636901855469,1040544256,0.0016607065679154784,0.0024571134526220123,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,69.03910064697266,998597120,0.0016607065679154784,0.002978508748050477,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,76.0258560180664,977623552,0.0016607065679154784,0.0034885871648289344,nan,,
accurate_budget_fp32,accurate,budget,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,71.89913940429688,990157824,0.0016607065679149493,0.003150571442613243,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,37.49580764770508,772108800,0.003315667016303675,0.0024571134526220123,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,40.55961608886719,696607232,0.0028756080772182773,0.002978508748050477,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,45.264896392822266,658856448,0.0028756080772182773,0.0034885871648289344,nan,,
balanced_budget_fp32,balanced,budget,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,43.838462829589844,681468416,0.0028741676313683725,0.003150571442613243,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,9.347071647644043,503673344,0.003315667016303675,0.0025394716370240335,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,10.612735748291016,428171776,0.0028756080772182773,0.0030359624171663233,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,13.430784225463867,390420992,0.0028756080772182773,0.0035291451058616177,nan,,
compact_budget_fp32,compact,budget,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,12.397567749023438,413032960,0.0028741676313683725,0.00320250329562096,nan,,
auto_fp32,auto,auto,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,10.604543685913086,428171776,0.0028756080772182773,0.003036040171577193,nan,,
liger,,,,4096,4096,16384,bfloat16,cuda,mean,False,False,False,10.14681625366211,788844544,0.002619757236672584,0.0027924171336432867,nan,,
