label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,4096,32000,float16,cuda,mean,False,False,False,12.87168025970459,1361347584,0.016305746935414568,0.00709038531188783,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,32000,float16,cuda,mean,False,False,False,132.3120574951172,1798136832,0.004509447522300969,0.0006972418678434552,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,32000,float16,cuda,mean,False,False,False,146.02854919433594,1761172480,0.004509447520850429,0.0009733379085075297,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,32000,float16,cuda,mean,False,False,False,156.3822021484375,1742690304,0.004509447521147546,0.0013520885835406025,nan,,
accurate_budget_fp32,accurate,budget,float32,4096,4096,32000,float16,cuda,mean,False,False,False,154.6219482421875,1757707264,0.004509447521038137,0.0010319228602657107,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,32000,float16,cuda,mean,False,False,False,23.12601661682129,1178165760,0.015258368303525638,0.007145133810136002,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,32000,float16,cuda,mean,False,False,False,32.37887954711914,1155488256,0.013263269528478536,0.007175772624404155,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,32000,float16,cuda,mean,False,False,False,56.99174499511719,1144150016,0.01525871280574921,0.007231192126376326,nan,,
balanced_budget_fp32,balanced,budget,float32,4096,4096,32000,float16,cuda,mean,False,False,False,26.72947120666504,1169751040,0.01496396451524669,0.007153283971070819,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,32000,float16,cuda,mean,False,False,False,16.773120880126953,653877760,0.015258368303525638,0.007146083896935588,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,32000,float16,cuda,mean,False,False,False,21.06163215637207,631200256,0.013263269528478536,0.007176703333697236,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,32000,float16,cuda,mean,False,False,False,32.337921142578125,619862016,0.01525871280574921,0.007232130591122729,nan,,
compact_budget_fp32,compact,budget,float32,4096,4096,32000,float16,cuda,mean,False,False,False,19.106815338134766,645463040,0.01496396451524669,0.007154236254056567,nan,,
auto_fp32,auto,auto,float32,4096,4096,32000,float16,cuda,mean,False,False,False,21.07494354248047,631200256,0.013263269528478536,0.007176703880680758,nan,,
liger,,,,4096,4096,32000,float16,cuda,mean,False,False,False,25.594879150390625,1427689472,0.014219077641571359,0.007125523334262648,nan,,
