label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,2048,4096,32000,float16,cuda,mean,False,False,False,6.716415882110596,838091776,0.0066329024127545185,0.004879631171125327,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,2048,4096,32000,float16,cuda,mean,False,False,False,73.69728088378906,1694020608,0.0022555980914275246,0.0005842028298057032,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,2048,4096,32000,float16,cuda,mean,False,False,False,78.9227523803711,1675538432,0.002255598091881544,0.0007984607236476648,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,2048,4096,32000,float16,cuda,mean,False,False,False,97.32300567626953,1666297856,0.0022555980939645546,0.0010773118255379766,nan,,
accurate_budget_fp32,accurate,budget,float32,2048,4096,32000,float16,cuda,mean,False,False,False,85.44563293457031,1673805824,0.0022555980918520435,0.0008435717080306417,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,2048,4096,32000,float16,cuda,mean,False,False,False,16.559104919433594,1121890816,0.006684340131845756,0.0049185142920752465,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,2048,4096,32000,float16,cuda,mean,False,False,False,29.110271453857422,1110552576,0.007404246589693352,0.004947373920991414,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,2048,4096,32000,float16,cuda,mean,False,False,False,52.992000579833984,1104883712,0.0066842265163240275,0.004996336768803462,nan,,
balanced_budget_fp32,balanced,budget,float32,2048,4096,32000,float16,cuda,mean,False,False,False,20.129791259765625,1117639168,0.006750184521341653,0.004926424917265859,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,2048,4096,32000,float16,cuda,mean,False,False,False,12.146688461303711,597602816,0.006684340131845756,0.0049189867162139,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,2048,4096,32000,float16,cuda,mean,False,False,False,16.543743133544922,586264576,0.007404246589693352,0.004947847033980968,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,2048,4096,32000,float16,cuda,mean,False,False,False,28.75699234008789,580595712,0.0066842265163240275,0.0049967847006810616,nan,,
compact_budget_fp32,compact,budget,float32,2048,4096,32000,float16,cuda,mean,False,False,False,13.000703811645508,593351168,0.006750184521341653,0.004926962299656574,nan,,
auto_fp32,auto,auto,float32,2048,4096,32000,float16,cuda,mean,False,False,False,16.5611515045166,586264576,0.007404246589693352,0.004947845769051405,nan,,
liger,,,,2048,4096,32000,float16,cuda,mean,False,False,False,21.769119262695312,1377724416,0.006241137303633601,0.004913348370912294,nan,,
