label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,8192,32000,bfloat16,cuda,mean,True,False,False,26.061824798583984,1986266112,0.010858540611335024,0.014386740193532588,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,248.22579956054688,3990106624,0.0016573990302254091,0.002581468461148427,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,261.3719177246094,3841202688,0.0016573990302254091,0.00345337301551754,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,277.15789794921875,3767275008,0.0016573572752304976,0.004738581089500695,nan,,
accurate_budget_fp32,accurate,budget,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,280.0926818847656,3813768704,0.0016573990302254091,0.0038452689332228326,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,142.84185791015625,2872848896,0.002480535414885077,0.002581468461148427,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,150.71743774414062,2691176960,0.002480535414885077,0.00345337301551754,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,166.0569610595703,2600865280,0.0024804389648748794,0.004738581089500695,nan,,
balanced_budget_fp32,balanced,budget,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,158.96678161621094,2657664000,0.0026768974882632156,0.0038452689332228326,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,32.95948791503906,1824272896,0.002480535414885077,0.003011657189589405,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,35.44575881958008,1642600960,0.002480535414885077,0.0037854522818645945,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,42.16524887084961,1552289280,0.0024804389648748794,0.004985867972694907,nan,,
compact_budget_fp32,compact,budget,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,39.821311950683594,1609088000,0.0026768974882632156,0.004146528485276417,nan,,
auto_fp32,auto,auto,float32,4096,8192,32000,bfloat16,cuda,mean,True,False,False,32.949249267578125,1824272896,0.002480535414885077,0.003011657189589405,nan,,
