label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,16384,32000,float16,cuda,mean,False,False,False,47.538177490234375,2906948608,0.011670905169631481,0.006809793361657166,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,16384,32000,float16,cuda,mean,False,False,False,479.76959228515625,7241831424,0.009021611347988236,0.00036933750944634515,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,16384,32000,float16,cuda,mean,False,False,False,489.7505187988281,7043642368,0.00902161134086124,0.0005031114729284379,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,16384,32000,float16,cuda,mean,False,False,False,505.03680419921875,6944547840,0.009021611341981808,0.0006971864465251051,nan,,
accurate_budget_fp32,accurate,budget,float32,4096,16384,32000,float16,cuda,mean,False,False,False,509.5126953125,6979579392,0.009021611341981808,0.0006093126711251118,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,16384,32000,float16,cuda,mean,False,False,False,60.254207611083984,4812280320,0.01424402724803953,0.006839699852468015,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,16384,32000,float16,cuda,mean,False,False,False,68.41548919677734,4646072832,0.015012501676620882,0.006848219644612641,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,16384,32000,float16,cuda,mean,False,False,False,84.84761810302734,4562969088,0.014835516903550108,0.0068651136606637814,nan,,
balanced_budget_fp32,balanced,budget,float32,4096,16384,32000,float16,cuda,mean,False,False,False,72.5432357788086,4648022016,0.014389310032986668,0.006848275828721015,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,16384,32000,float16,cuda,mean,False,False,False,53.68832015991211,2715128320,0.01424402724803953,0.0068406628927770085,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,16384,32000,float16,cuda,mean,False,False,False,55.616512298583984,2548920832,0.015012501676620882,0.006849217724091699,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,16384,32000,float16,cuda,mean,False,False,False,60.29004669189453,2465817088,0.014835516903550108,0.006866087071955634,nan,,
compact_budget_fp32,compact,budget,float32,4096,16384,32000,float16,cuda,mean,False,False,False,59.442176818847656,2550870016,0.014389310032986668,0.006849278030483302,nan,,
auto_fp32,auto,auto,float32,4096,16384,32000,float16,cuda,mean,False,False,False,59.99513626098633,2550870016,0.014389310032986668,0.006849275954540568,nan,,
liger,,,,4096,16384,32000,float16,cuda,mean,False,False,False,59.68412780761719,5659480064,0.011672468330688262,0.0068164847221833065,nan,,
