label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,4096,8192,float16,cuda,mean,False,False,False,4.149248123168945,386171904,0.00774800830924776,0.006203666370882053,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,8192,float16,cuda,mean,False,False,False,32.39219284057617,654676992,0.004509898445407922,0.00028162614951876753,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,8192,float16,cuda,mean,False,False,False,33.783809661865234,604337152,0.004509898445407922,0.0003722883573013581,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,8192,float16,cuda,mean,False,False,False,35.154945373535156,579167232,0.0045098984490393665,0.0005071727030316697,nan,,
accurate_budget_fp32,accurate,budget,float32,4096,4096,8192,float16,cuda,mean,False,False,False,35.739646911621094,587522560,0.0045098984490393665,0.00047499018428453376,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,8192,float16,cuda,mean,False,False,False,5.542912006378174,436572672,0.008991426074075529,0.006220529905441591,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,8192,float16,cuda,mean,False,False,False,6.1532158851623535,394621440,0.010060530798991819,0.006225254561000507,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,8192,float16,cuda,mean,False,False,False,8.849408149719238,373645824,0.012712095257207082,0.006234572686726244,nan,,
balanced_budget_fp32,balanced,budget,float32,4096,4096,8192,float16,cuda,mean,False,False,False,6.721536159515381,394621440,0.010060530798991819,0.006225254561000507,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,8192,float16,cuda,mean,False,False,False,5.469183921813965,302354944,0.008991426074075529,0.006222337764470125,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,8192,float16,cuda,mean,False,False,False,5.51423978805542,260403712,0.010060530798991819,0.006227036944363871,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,8192,float16,cuda,mean,False,False,False,6.040575981140137,239428096,0.012712095257207082,0.0062364877114284,nan,,
compact_budget_fp32,compact,budget,float32,4096,4096,8192,float16,cuda,mean,False,False,False,5.727231979370117,260403712,0.010060530798991819,0.006227038780125694,nan,,
auto_fp32,auto,auto,float32,4096,4096,8192,float16,cuda,mean,False,False,False,5.725183963775635,260403712,0.010060530798991819,0.006227048860590269,nan,,
liger,,,,4096,4096,8192,float16,cuda,mean,False,False,False,4.604767799377441,453300224,0.007748348609640039,0.006208252035861327,nan,,
